Geneid	gene_name	Cell1Fungi3	Cell1Fungi1	Naive1	Cell2Bug2	Naive2	Cell2Fungi1	Cell1Bug2	Cell2Fungi2	Cell1Fungi2	Naive3	Cell2Bug3	Cell1Bug3	Naive4	Cell2Fungi3	Cell1Bug1	Cell2Bug1
ENSMUSG00000082782	Gm5319	0	1	2	0	1	0	0	0	0	0	0	1	9	0	1	0
ENSMUSG00000083309	Gm15926	0	1	2	0	6	2	0	1	1	1	0	0	3	0	0	0
ENSMUSG00000070873	Lilra5	2645	2357	8031	2861	12920	8152	2126	8205	2383	11015	3544	2982	8008	7580	1489	3416
ENSMUSG00000082042	Gm15923	1	1	6	0	5	1	1	1	1	3	0	0	4	0	0	0
ENSMUSG00000081723	Gm15931	548	535	167	7	591	750	99	711	612	438	61	189	476	666	157	35
ENSMUSG00000062524	Ncr1	9	25	20	44	37	20	23	11	9	5	42	36	30	7	39	34
ENSMUSG00000078810	Gp6	3	1	3	0	6	0	1	1	0	2	1	1	10	0	0	1
ENSMUSG00000096075	Gm25349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095246	Gm24752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008435	Rdh13	841	745	351	1173	492	694	935	658	836	457	1116	941	352	642	1014	1187
ENSMUSG00000077965	Gm24605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087297	Gm15494	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000091177	Gm15494	0	0	0	0	2	0	0	0	0	1	0	1	4	0	0	0
ENSMUSG00000006154	Eps8l1	172	161	141	95	143	103	205	108	177	180	105	223	142	104	288	203
ENSMUSG00000019254	Ppp1r12c	3885	3430	2261	1815	1837	2124	3830	1944	4001	2065	1987	3265	1956	2164	3487	2191
ENSMUSG00000064179	Tnnt1	38	44	44	39	43	26	49	19	49	33	34	41	28	24	34	41
ENSMUSG00000035458	Tnni3	128	114	23	51	31	38	214	28	119	31	29	140	38	38	88	29
ENSMUSG00000055809	Dnaaf3	301	270	41	155	61	100	273	90	284	57	141	253	43	105	165	120
ENSMUSG00000085725	Gm15873	1	2	3	0	2	0	5	2	4	0	3	4	4	1	2	0
ENSMUSG00000004961	Syt5	0	3	5	0	7	1	0	2	0	3	1	5	5	0	2	0
ENSMUSG00000035429	Ptprh	1	0	6	0	9	0	0	0	3	0	0	0	17	0	1	0
ENSMUSG00000077138	Gm23577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045282	Tmem86b	99	84	107	116	167	94	120	79	87	173	126	134	97	81	112	141
ENSMUSG00000052296	Ppp6r1	4168	3966	3884	2722	3633	3491	3400	3058	4718	3295	3274	3192	2852	3307	3193	2895
ENSMUSG00000063802	Hspbp1	1224	1201	1077	872	874	1093	1312	1023	1308	1060	1096	964	874	1023	1163	1120
ENSMUSG00000035390	Brsk1	90	57	81	53	78	112	113	85	112	142	64	69	78	104	55	59
ENSMUSG00000046456	Tmem150b	354	316	243	157	406	471	282	432	362	359	228	283	347	383	243	191
ENSMUSG00000088575	Gm24537	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000059851	Suv420h2	1853	1787	2239	2116	1566	1388	2616	1413	1865	1624	1927	1947	1727	1431	1991	1884
ENSMUSG00000051811	Cox6b2	307	273	1386	638	979	942	257	949	298	1234	665	288	1055	929	218	769
ENSMUSG00000092518	Fam71e2	2	0	1	0	4	0	0	0	0	0	0	0	10	0	0	0
ENSMUSG00000004371	Il11	6	0	18	7	11	8	11	8	3	14	5	8	11	5	7	11
ENSMUSG00000013091	Tmem190	2	4	1	0	7	3	1	2	2	5	3	1	6	2	2	3
ENSMUSG00000030431	Tmem238	334	371	852	475	433	638	422	616	322	683	569	310	535	695	368	580
ENSMUSG00000030432	Rpl28	24495	22621	19874	38522	23481	22621	30912	22653	21242	24292	45901	29020	15245	21731	28829	53575
ENSMUSG00000060860	Ube2s	598	540	480	217	508	517	631	558	523	517	618	637	417	561	658	547
ENSMUSG00000053550	Shisa7	2	0	90	4	71	23	2	25	3	75	11	0	70	14	2	7
ENSMUSG00000084815	Gm15525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052605	Isoc2b	356	311	115	682	171	301	339	334	298	114	569	377	112	352	311	675
ENSMUSG00000086784	Isoc2a	1487	1398	263	1934	600	2382	1477	2361	1369	353	2120	1531	312	2447	1403	1994
ENSMUSG00000074406	Zfp628	304	295	273	143	198	238	385	236	301	254	281	311	172	284	333	261
ENSMUSG00000035285	Nat14	38	23	72	44	80	16	68	25	20	68	33	60	56	22	49	46
ENSMUSG00000035279	Ssc5d	7	9	11	17	9	2	10	3	7	9	4	13	20	7	9	8
ENSMUSG00000030433	Sbk2	327	294	151	559	227	373	515	351	338	187	453	401	142	367	438	564
ENSMUSG00000085272	Sbk3	3	0	6	2	7	1	1	0	5	1	1	0	15	0	0	1
ENSMUSG00000051550	Zfp579	170	159	95	139	88	101	192	102	163	85	126	175	125	85	173	104
ENSMUSG00000061374	Fiz1	770	602	629	356	728	691	609	617	831	715	541	575	577	622	662	489
ENSMUSG00000051184	Zfp524	678	670	831	822	464	692	838	654	656	612	970	677	471	674	670	789
ENSMUSG00000074405	Zfp865	236	236	170	87	167	200	343	228	281	159	149	247	176	214	233	121
ENSMUSG00000063757	4632433K11Rik	2	3	2	4	1	2	0	2	3	1	4	1	1	6	0	1
ENSMUSG00000043290	Zfp784	86	95	46	22	60	59	60	71	106	49	49	60	38	79	53	40
ENSMUSG00000086604	Gm15510	1	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0
ENSMUSG00000055633	Zfp580	79	114	23	21	22	34	45	25	86	17	37	47	32	36	42	37
ENSMUSG00000035228	Ccdc106	46	42	27	44	42	24	99	33	52	43	44	96	25	28	76	45
ENSMUSG00000030435	U2af2	2764	2616	1881	1912	2158	2301	2405	1901	2914	2064	1551	2067	1747	2155	2100	1551
ENSMUSG00000035203	Epn1	1232	1257	1100	1021	523	659	1246	679	1557	950	1031	1002	792	671	1116	865
ENSMUSG00000035191	Rfpl4	4	3	35	4	24	1	5	1	1	30	1	3	28	1	3	1
ENSMUSG00000083649	Rasl2-9	48	31	47	41	46	35	39	33	37	45	33	63	50	33	11	39
ENSMUSG00000092953	Gm26217	1	2	0	0	1	2	0	1	2	0	1	1	3	0	0	1
ENSMUSG00000074402	Vmn1r55	0	0	5	1	4	0	0	0	0	2	0	0	11	1	1	0
ENSMUSG00000091874	Vmn1r56	0	0	3	0	3	1	0	0	2	0	0	0	9	0	0	0
ENSMUSG00000091652	Vmn1r57	2	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0
ENSMUSG00000075906	Gm23942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035177	Nlrp2	0	0	1	0	6	1	0	0	1	0	0	0	13	0	0	0
ENSMUSG00000048398	Gm5065	1	1	3	0	6	0	0	1	0	1	0	0	12	0	0	0
ENSMUSG00000078808	Vmn1r58	3	1	6	0	7	0	0	0	1	0	0	0	13	0	0	0
ENSMUSG00000074401	Vmn1r59	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066820	Vmn2r28	0	0	2	0	1	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000090794	Vmn1r60	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000092336	Vmn1r-ps40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094313	Vmn1r61	0	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000106697	AC161762.1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000092579	Vmn1r62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058631	Vmn1r63	0	1	2	0	4	0	0	2	0	0	1	0	6	0	0	0
ENSMUSG00000058399	Vmn1r64	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092393	Gm20399	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092580	Vmn1r-ps45	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000092271	Vmn1r-ps46	0	0	1	0	2	0	0	1	0	0	0	0	2	0	0	0
ENSMUSG00000066850	Vmn1r65	0	1	0	0	3	0	0	0	0	0	0	0	5	1	0	0
ENSMUSG00000064231	Gm5321	1	2	3	3	9	3	9	5	6	4	3	7	6	0	5	4
ENSMUSG00000034690	Nlrp4c	0	1	4	0	8	0	0	0	1	3	0	0	21	2	1	1
ENSMUSG00000046792	Zfp787	929	850	450	618	650	802	894	790	889	562	959	998	367	786	782	1002
ENSMUSG00000044876	Zfp444	339	339	202	151	306	312	310	277	393	234	258	306	257	283	298	190
ENSMUSG00000034660	Galp	0	0	1	0	4	0	1	0	0	0	0	0	1	0	0	0
ENSMUSG00000058028	Zscan5b	0	1	4	0	7	0	0	0	0	0	0	0	12	0	0	0
ENSMUSG00000053367	Gm6792	0	4	8	1	11	0	0	0	3	1	1	0	19	0	0	0
ENSMUSG00000054893	Zfp667	245	184	174	158	340	227	121	271	202	193	262	189	260	221	149	194
ENSMUSG00000030443	Zfp583	44	29	34	59	53	35	41	45	39	45	46	52	38	40	33	41
ENSMUSG00000055150	Zfp78	20	9	18	7	41	24	16	28	15	26	13	11	26	19	14	8
ENSMUSG00000062861	Zfp28	250	184	172	119	191	216	158	183	225	173	118	174	135	167	154	109
ENSMUSG00000093536	Smim17	4	3	7	2	7	2	1	3	5	1	3	2	27	1	3	0
ENSMUSG00000089780	Gm16306	2	0	1	0	0	0	0	3	2	4	0	0	1	0	0	0
ENSMUSG00000090179	Gm16307	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045929	Gm20715	1	1	2	0	7	0	0	1	0	2	0	0	16	0	0	1
ENSMUSG00000090824	Olfr1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048620	Olfr1336	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000054938	Olfr1346	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000096228	Olfr5	2	0	2	0	5	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000034583	Olfr1347	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0
ENSMUSG00000093877	Olfr1348	0	0	1	0	2	0	0	0	1	0	0	0	6	0	0	0
ENSMUSG00000084654	n-R5s150	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048067	Olfr1349	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000056696	Olfr1350	0	0	1	0	5	0	0	0	1	0	0	0	8	0	0	0
ENSMUSG00000002266	Zim1	0	2	3	0	4	0	0	1	0	0	0	0	3	0	0	0
ENSMUSG00000002265	Peg3	3	6	13	7	26	1	7	4	9	7	8	19	88	7	8	12
ENSMUSG00000051527	Usp29	3	0	21	1	41	2	0	0	3	1	1	0	75	0	0	0
ENSMUSG00000098657	Gm27675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092815	Mir3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092875	Gm22649	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000070837	Aurkc	2	0	4	2	12	0	0	2	1	3	0	0	15	0	0	3
ENSMUSG00000062116	Zfp954	399	364	356	585	585	471	449	380	378	564	594	463	423	421	461	652
ENSMUSG00000063535	Zfp773	46	29	27	53	82	47	28	67	37	38	43	38	36	66	20	32
ENSMUSG00000034538	Zfp418	31	21	25	33	23	36	19	26	34	45	17	34	36	38	22	16
ENSMUSG00000066838	Zfp772	151	128	210	199	396	233	142	214	133	276	147	157	275	204	94	172
ENSMUSG00000095730	Vmn2r29	2	1	3	2	6	4	2	2	1	5	0	6	6	6	0	2
ENSMUSG00000098900	Gm18190	4	8	6	4	23	11	13	9	8	13	4	8	14	14	5	5
ENSMUSG00000000605	Clcn4-2	9870	8597	7104	13815	10818	10970	11760	11002	9255	8418	12335	12492	6369	10607	11197	13323
ENSMUSG00000093599	Mir5620	8	15	4	12	8	5	41	3	9	3	8	22	2	4	36	14
ENSMUSG00000070847	Vmn2r30	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092178	Gm3912	1	1	0	2	4	1	1	0	1	1	0	1	12	2	0	0
ENSMUSG00000096373	Vmn2r31	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000090849	Vmn2r-ps36	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000096743	Vmn2r32	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000092314	Gm3563	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000096691	Vmn2r33	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092387	Gm7648	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092227	Gm7651	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000092439	Vmn2r-ps37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000070841	Vmn2r34	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092173	Vmn2r-ps38	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
ENSMUSG00000096399	Vmn2r35	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092433	Vmn2r-ps40	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000091651	Vmn2r36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092221	Gm7230	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000090968	Gm3978	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092619	Gm20438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092294	Gm18200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094736	Gm4073	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000090482	Gm3675	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092574	2810047C21Rik1	0	0	0	0	0	1	0	2	0	0	1	0	2	0	0	1
ENSMUSG00000096668	Gm3665	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000090892	Vmn2r41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070844	Vmn2r42	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSMUSG00000053720	Vmn2r43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092624	Gm3654	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0
ENSMUSG00000092452	Vmn2r-ps45	1	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0
ENSMUSG00000092447	Gm7696	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094098	Vmn2r44	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092441	Vmn2r-ps46	0	0	2	0	2	0	0	0	1	0	0	0	4	0	0	0
ENSMUSG00000090662	Vmn2r45	0	0	2	0	5	0	0	0	0	1	0	0	6	0	0	0
ENSMUSG00000092614	Vmn2r-ps47	0	0	2	0	1	0	0	0	0	1	0	0	6	0	0	0
ENSMUSG00000092204	Vmn2r-ps49	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092175	Gm3584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090727	Gm3956	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092264	Gm3585	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000091163	Gm3962	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092523	Gm18191	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000096707	Vmn2r-ps44	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092189	Gm3644	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092490	Gm20482	0	1	1	0	2	0	0	1	2	1	0	1	3	0	0	0
ENSMUSG00000092573	Vmn2r-ps43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090864	Vmn2r40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092611	Vmn2r-ps42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096658	Vmn2r39	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0
ENSMUSG00000092312	Zfp419	0	0	2	1	0	1	0	0	0	0	0	0	4	1	0	0
ENSMUSG00000095773	Vmn2r38	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092575	Gm5583	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092620	Gm18201	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092548	Vmn2r-ps41	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066828	Vmn2r37	0	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000092561	Gm4011	0	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000092308	Gm3623	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000096413	Gm3616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092551	Gm20287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092520	Gm3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090352	Gm3972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092584	Gm18199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096294	Gm10302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096293	Gm3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093519	Gm20345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090342	Vmn2r46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094107	Vmn2r47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094280	Vmn2r-ps51	0	0	0	0	2	0	0	0	0	2	0	0	6	0	0	0
ENSMUSG00000093681	Vmn2r-ps52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095914	Vmn2r48	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000096180	Vmn2r49	0	0	1	0	1	0	0	0	1	0	0	0	3	0	0	0
ENSMUSG00000094606	Vmn2r50	0	0	1	0	4	1	0	0	0	1	0	0	6	0	0	0
ENSMUSG00000058685	Vmn2r51	2	0	1	0	2	1	0	0	0	1	0	0	8	0	0	1
ENSMUSG00000091930	Vmn2r52	2	0	0	0	5	0	0	0	1	0	0	0	4	0	0	0
ENSMUSG00000093766	Gm20679	2	0	1	0	3	0	0	0	2	0	0	0	6	0	0	0
ENSMUSG00000043066	Vmn1r66	0	0	2	0	2	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000093781	Vmn1r-ps47	0	1	2	0	1	0	0	0	0	1	0	0	13	0	0	0
ENSMUSG00000093487	Vmn1r-ps48	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034122	Nlrp4d	0	0	1	0	4	0	0	0	0	1	0	0	8	0	0	0
ENSMUSG00000046716	Vmn1r67	0	3	4	0	5	0	0	0	0	0	0	0	12	0	0	0
ENSMUSG00000030393	Zik1	24	15	32	24	66	35	14	35	24	62	29	19	51	36	9	11
ENSMUSG00000047031	Vmn1r68	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000093595	Vmn1r-ps49	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000091662	Vmn1r69	0	1	2	0	4	0	0	0	0	0	0	0	6	0	0	0
ENSMUSG00000093418	Vmn1r-ps50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045340	Vmn1r70	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000093534	Vmn1r-ps51	0	0	3	0	0	0	0	0	0	1	0	0	5	0	1	0
ENSMUSG00000093826	Gm6900	6	11	5	5	13	6	7	10	8	7	11	9	12	4	6	11
ENSMUSG00000093689	Vmn1r-ps52	0	1	3	0	3	0	0	0	1	1	0	0	10	0	0	0
ENSMUSG00000034087	Nlrp4b	1	0	3	0	16	1	0	0	0	1	0	0	17	0	0	0
ENSMUSG00000059206	Vmn1r71	0	0	1	0	2	0	0	0	0	0	0	0	9	0	0	0
ENSMUSG00000095339	Zscan4b	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094316	Mir297-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054272	Zscan4c	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000090714	Zscan4d	1	0	2	0	7	1	0	0	1	1	0	0	15	0	0	0
ENSMUSG00000080350	Gm26248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095936	Zscan4e	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000096500	Gm23087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070828	Zscan4f	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092489	Vmn1r-ps53	0	0	3	0	1	0	0	0	0	1	0	0	4	0	0	0
ENSMUSG00000095430	Vmn1r72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051687	Vmn1r73	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092631	Vmn1r-ps54	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000047655	Vmn1r74	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092326	Vmn1r-ps55	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043308	Vmn1r75	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	0
ENSMUSG00000092285	Vmn1r-ps56	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000045713	Vmn1r76	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092466	Vmn1r-ps57	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000065368	Gm24414	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092208	Vmn1r-ps58	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000092398	Vmn1r-ps59	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000092318	Vmn1r-ps60	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000095864	Vmn1r77	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000066807	Gm10179	1	4	2	0	5	3	0	1	0	3	0	5	1	4	0	1
ENSMUSG00000092535	Vmn1r-ps61	1	0	0	0	4	1	0	0	1	0	0	0	3	0	0	0
ENSMUSG00000092350	Vmn1r-ps62	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000092248	Vmn1r-ps63	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000061602	Vmn1r78	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ENSMUSG00000096735	Vmn1r79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057161	Vmn1r80	0	0	1	0	2	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000092351	Vmn1r-ps64	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092476	Vmn1r-ps65	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000094078	Vmn1r81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058132	Vmn1r82	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000066804	Vmn1r83	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096314	Gm23521	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000066803	Vmn1r84	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0
ENSMUSG00000092331	Vmn1r-ps66	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000092610	Vmn1r-ps67	0	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0
ENSMUSG00000092359	Vmn1r-ps68	0	0	1	0	3	0	0	0	0	2	0	0	5	0	0	0
ENSMUSG00000034071	Zfp551	6	7	18	17	30	30	11	20	16	38	12	15	33	25	12	5
ENSMUSG00000092583	Vmn2r-ps53	0	0	1	0	2	0	0	0	1	0	0	0	4	0	0	0
ENSMUSG00000030386	Zfp606	163	130	145	173	221	178	100	198	138	222	164	146	155	169	77	123
ENSMUSG00000030385	2900092C05Rik	0	0	0	0	2	0	0	0	2	3	0	0	9	0	0	1
ENSMUSG00000081550	Gm15877	4	2	4	2	7	1	1	0	2	2	2	2	6	1	1	0
ENSMUSG00000096002	Vmn2r53	0	0	1	0	5	0	0	0	1	1	0	0	5	0	0	0
ENSMUSG00000082872	Gm15773	0	2	1	0	1	0	0	0	2	1	0	1	8	1	0	0
ENSMUSG00000096593	Vmn2r54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091045	Vmn2r55	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSMUSG00000090762	Vmn2r56	0	0	5	0	3	0	0	0	1	1	0	0	6	0	0	0
ENSMUSG00000098135	Gm6946	2	2	1	1	5	3	3	0	2	8	6	2	2	2	5	5
ENSMUSG00000070822	Zscan18	47	49	33	41	49	34	44	20	48	23	34	39	45	33	43	34
ENSMUSG00000057894	Zfp329	394	378	339	378	336	405	211	412	406	301	283	257	293	353	162	243
ENSMUSG00000058638	Zfp110	1015	941	1321	873	2055	1543	668	1365	1094	1619	722	790	1578	1390	666	658
ENSMUSG00000060397	Zfp128	94	97	238	81	410	198	77	195	92	374	82	76	234	199	58	53
ENSMUSG00000054715	Zscan22	114	128	283	76	249	163	84	114	135	253	78	94	235	151	85	67
ENSMUSG00000012848	Rps5	45758	44167	46268	75750	31749	40458	57192	40748	43034	37890	74236	46548	30366	40882	49227	77230
ENSMUSG00000033967	Rnf225	6	15	75	10	54	8	14	11	9	39	13	11	81	18	16	9
ENSMUSG00000065006	Gm26325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097115	1810019N24Rik	12	10	11	21	8	12	3	7	14	4	17	11	14	12	5	12
